code,catalog_name,catalog_depth,parent_catalog_code,full_catalog_name
6479,Oxygen Absorbers,4,6478,Home & Garden > Kitchen & Dining > Food Storage Accessories > Oxygen Absorbers
5837,Twist Ties & Bag Clips,4,6478,Home & Garden > Kitchen & Dining > Food Storage Accessories > Twist Ties & Bag Clips
2901,Kitchen Appliance Accessories,3,638,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories
3489,Breadmaker Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Breadmaker Accessories
3988,Coffee Maker & Espresso Machine Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories
6888,Coffee Decanter Warmers,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Coffee Decanter Warmers
3239,Coffee Decanters,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Coffee Decanters
4500,Coffee Filter Baskets,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Coffee Filter Baskets
3450,Coffee Filters,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Coffee Filters
4786,Coffee Grinder Accessories,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Coffee Grinder Accessories
734,Coffee Grinders,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Coffee Grinders
503736,Coffee Maker & Espresso Machine Replacement Parts,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Coffee Maker & Espresso Machine Replacement Parts
5065,Coffee Maker Water Filters,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Coffee Maker Water Filters
5066,Frothing Pitchers,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Frothing Pitchers
3838,Portafilters,5,3988,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Coffee Maker & Espresso Machine Accessories > Portafilters
500004,"Cooktop, Oven & Range Accessories",4,2901,"Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Cooktop, Oven & Range Accessories"
5076,Cotton Candy Machine Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Cotton Candy Machine Accessories
3954,Deep Fryer Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Deep Fryer Accessories
3443,Dishwasher Parts & Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Dishwasher Parts & Accessories
500066,Electric Kettle Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Electric Kettle Accessories
7355,Electric Skillet & Wok Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Electric Skillet & Wok Accessories
6944,Fondue Set Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Fondue Set Accessories
503725,Cooking Gel Fuels,5,6944,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Fondue Set Accessories > Cooking Gel Fuels
6945,Fondue Forks,5,6944,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Fondue Set Accessories > Fondue Forks
6946,Fondue Pot Stands,5,6944,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Fondue Set Accessories > Fondue Pot Stands
4653,Food Dehydrator Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Food Dehydrator Accessories
4655,Food Dehydrator Sheets,5,4653,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Food Dehydrator Accessories > Food Dehydrator Sheets
4654,Food Dehydrator Trays,5,4653,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Food Dehydrator Accessories > Food Dehydrator Trays
4763,Food Grinder Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Food Grinder Accessories
505765,Food Mixer & Blender Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Food Mixer & Blender Accessories
7570,Freezer Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Freezer Accessories
6747,Garbage Disposal Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Garbage Disposal Accessories
4674,Ice Cream Maker Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Ice Cream Maker Accessories
4675,Ice Cream Maker Freezer Bowls,5,4674,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Ice Cream Maker Accessories > Ice Cream Maker Freezer Bowls
5042,Ice Crusher & Shaver Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Ice Crusher & Shaver Accessories
7187,Ice Maker Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Ice Maker Accessories
4519,Juicer Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Juicer Accessories
1334,Microwave Oven Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Microwave Oven Accessories
3684,Outdoor Grill Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories
5694,Charcoal Briquettes,5,3684,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories > Charcoal Briquettes
7540,Charcoal Chimneys,5,3684,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories > Charcoal Chimneys
5670,Outdoor Grill Carts,5,3684,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories > Outdoor Grill Carts
3855,Outdoor Grill Covers,5,3684,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories > Outdoor Grill Covers
3382,Outdoor Grill Racks & Toppers,5,3684,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories > Outdoor Grill Racks & Toppers
505667,Outdoor Grill Replacement Parts,5,3684,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories > Outdoor Grill Replacement Parts
4560,Outdoor Grill Spits & Baskets,5,3684,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories > Outdoor Grill Spits & Baskets
5672,Outdoor Grilling Planks,5,3684,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories > Outdoor Grilling Planks
5671,Smoking Chips & Pellets,5,3684,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Outdoor Grill Accessories > Smoking Chips & Pellets
2540,Pasta Maker Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Pasta Maker Accessories
5075,Popcorn Maker Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Popcorn Maker Accessories
7006,Portable Cooking Stove Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Portable Cooking Stove Accessories
8087,Range Hood Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Range Hood Accessories
3848,Refrigerator Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Refrigerator Accessories
502989,Soda Maker Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Soda Maker Accessories
8051,Steam Table Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Steam Table Accessories
8052,Steam Table Pan Covers,5,8051,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Steam Table Accessories > Steam Table Pan Covers
8053,Steam Table Pans,5,8051,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Steam Table Accessories > Steam Table Pans
7444,Toaster Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Toaster Accessories
3523,Vacuum Sealer Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Vacuum Sealer Accessories
3124,Vacuum Sealer Bags,5,3523,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Vacuum Sealer Accessories > Vacuum Sealer Bags
499996,Waffle Iron Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Waffle Iron Accessories
7118,Water Cooler Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Water Cooler Accessories
7119,Water Cooler Bottles,5,7118,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Water Cooler Accessories > Water Cooler Bottles
8106,Wine Fridge Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Wine Fridge Accessories
5570,Yogurt Maker Accessories,4,2901,Home & Garden > Kitchen & Dining > Kitchen Appliance Accessories > Yogurt Maker Accessories
730,Kitchen Appliances,3,638,Home & Garden > Kitchen & Dining > Kitchen Appliances
5287,Beverage Warmers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Beverage Warmers
732,Breadmakers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Breadmakers
5090,Chocolate Tempering Machines,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Chocolate Tempering Machines
736,Coffee Makers & Espresso Machines,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Coffee Makers & Espresso Machines
1388,Drip Coffee Makers,5,736,Home & Garden > Kitchen & Dining > Kitchen Appliances > Coffee Makers & Espresso Machines > Drip Coffee Makers
1647,Electric & Stovetop Espresso Pots,5,736,Home & Garden > Kitchen & Dining > Kitchen Appliances > Coffee Makers & Espresso Machines > Electric & Stovetop Espresso Pots
2422,Espresso Machines,5,736,Home & Garden > Kitchen & Dining > Kitchen Appliances > Coffee Makers & Espresso Machines > Espresso Machines
1557,French Presses,5,736,Home & Garden > Kitchen & Dining > Kitchen Appliances > Coffee Makers & Espresso Machines > French Presses
2247,Percolators,5,736,Home & Garden > Kitchen & Dining > Kitchen Appliances > Coffee Makers & Espresso Machines > Percolators
5286,Vacuum Coffee Makers,5,736,Home & Garden > Kitchen & Dining > Kitchen Appliances > Coffee Makers & Espresso Machines > Vacuum Coffee Makers
679,Cooktops,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Cooktops
3319,Cotton Candy Machines,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Cotton Candy Machines
738,Deep Fryers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Deep Fryers
3181,Deli Slicers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Deli Slicers
680,Dishwashers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Dishwashers
7165,Electric Griddles & Grills,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Electric Griddles & Grills
751,Electric Kettles,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Electric Kettles
4421,Electric Skillets & Woks,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Electric Skillets & Woks
4720,Fondue Pots & Sets,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Fondue Pots & Sets
4532,Food Cookers & Steamers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Cookers & Steamers
739,Egg Cookers,5,4532,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Cookers & Steamers > Egg Cookers
760,Food Steamers,5,4532,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Cookers & Steamers > Food Steamers
757,Rice Cookers,5,4532,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Cookers & Steamers > Rice Cookers
737,Slow Cookers,5,4532,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Cookers & Steamers > Slow Cookers
6523,Thermal Cookers,5,4532,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Cookers & Steamers > Thermal Cookers
6279,Water Ovens,5,4532,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Cookers & Steamers > Water Ovens
743,Food Dehydrators,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Dehydrators
744,Food Grinders & Mills,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Grinders & Mills
505666,Food Mixers & Blenders,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Mixers & Blenders
687,Food Smokers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Smokers
5103,Food Warmers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Warmers
6548,Chafing Dishes,5,5103,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Warmers > Chafing Dishes
5349,Food Heat Lamps,5,5103,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Warmers > Food Heat Lamps
504633,Rice Keepers,5,5103,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Warmers > Rice Keepers
4292,Steam Tables,5,5103,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Warmers > Steam Tables
681,Freezers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Freezers
5156,Frozen Drink Makers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Frozen Drink Makers
610,Garbage Disposals,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Garbage Disposals
6524,Gas Griddles,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Gas Griddles
6543,Hot Drink Makers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Hot Drink Makers
747,Hot Plates,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Hot Plates
748,Ice Cream Makers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Ice Cream Makers
749,Ice Crushers & Shavers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Ice Crushers & Shavers
4161,Ice Makers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Ice Makers
750,Juicers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Juicers
752,Knife Sharpeners,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Knife Sharpeners
753,Microwave Ovens,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Microwave Ovens
3526,Milk Frothers & Steamers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Milk Frothers & Steamers
4482,Mochi Makers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Mochi Makers
2985,Outdoor Grills,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Outdoor Grills
683,Ovens,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Ovens
755,Pasta Makers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Pasta Makers
756,Popcorn Makers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Popcorn Makers
1015,Portable Cooking Stoves,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Portable Cooking Stoves
684,Range Hoods,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Range Hoods
685,Ranges,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Ranges
686,Refrigerators,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Refrigerators
4495,Roaster Ovens & Rotisseries,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Roaster Ovens & Rotisseries
5577,Soda Makers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Soda Makers
5057,Soy Milk Makers,4,730,Home & Garden > Kitchen & Dining > Kitchen Appliances > Soy Milk Makers
